City,State,Lat,Lng,Date,MannerOfDeath,Armed,Age,Gender,Race,MentalIllness,ThreatLevel,Flee,BodyCamera,StateName,Year
Aloha,OR,45.49428,-122.86705,2015-10-02,shot,knife,55,Female,"White, non-Hispanic",True,other,Not fleeing,False,Oregon,2015
Amarillo,TX,35.222,-101.8313,2015-10-02,shot,unarmed,29,Male,"White, non-Hispanic",False,undetermined,Not fleeing,False,Texas,2015
Van Nuys,CA,34.18667,-118.44897,2015-10-04,shot,beer bottle,45,Male,Unknown,False,undetermined,Not fleeing,False,California,2015
Muscle Shoals,AL,34.74481,-87.66753,2015-10-04,shot,gun,27,Male,"White, non-Hispanic",True,attack,Foot,False,Alabama,2015
Chicago,IL,41.85003,-87.65005,2015-10-04,shot,gun,31,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Illinois,2015
Hurst,TX,32.82346,-97.17057,2015-10-05,shot,gun,51,Male,"White, non-Hispanic",False,attack,Foot,False,Texas,2015
Woodbridge,NJ,40.5576,-74.28459,2015-10-05,shot,gun,50,Male,"White, non-Hispanic",False,attack,Not fleeing,False,New Jersey,2015
Akron,OH,41.08144,-81.51901,2015-10-05,shot,unarmed,27,Male,Other,False,other,Not fleeing,False,Ohio,2015
Midwest City,OK,35.44951,-97.3967,2015-10-05,shot,gun,18,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Oklahoma,2015
Monterey,CA,36.60024,-121.89468,2015-10-06,shot,gun,39,Male,Unknown,True,attack,Not fleeing,False,California,2015
West Palm Beach,FL,26.71534,-80.05337,2015-10-07,shot,machete,46,Male,Hispanic,False,attack,Not fleeing,False,Florida,2015
Columbia,MD,39.24038,-76.83942,2015-10-09,shot,knife,19,Male,"Black, non-Hispanic",False,other,Not fleeing,False,Maryland,2015
Aguanga,CA,33.44281,-116.86502,2015-10-09,shot,gun,62,Female,Unknown,False,attack,Not fleeing,False,California,2015
Beverly,MA,42.55843,-70.88005,2015-10-10,shot,vehicle,49,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Massachusetts,2015
Old Saybrook,CT,41.29177,-72.3762,2015-10-10,shot,gun,31,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Connecticut,2015
Lisle,IL,41.80114,-88.07479,2015-10-10,shot and Tasered,unknown weapon,35,Male,Hispanic,False,undetermined,Not fleeing,False,Illinois,2015
San Bernardino,CA,34.10834,-117.28977,2015-10-11,shot,undetermined,34,Male,Hispanic,False,undetermined,Other,False,California,2015
Taylors,SC,34.92039,-82.29623,2015-10-11,shot,gun,23,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,South Carolina,2015
West Odessa,TX,31.84235,-102.49876,2015-10-11,shot,machete,43,Male,Hispanic,False,other,Car,False,Texas,2015
Brookhaven,MS,31.57906,-90.44065,2015-10-12,shot,gun,31,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Mississippi,2015
Cartersville,GA,34.16533,-84.80231,2015-10-14,shot,gun,27,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Georgia,2015
Naples,FL,26.14234,-81.79596,2015-10-14,shot,gun,46,Female,"White, non-Hispanic",True,attack,Car,False,Florida,2015
Indio,CA,33.7207,-116.21677,2015-10-14,shot,vehicle,18,Male,Hispanic,False,other,Car,False,California,2015
Seaside,CA,36.61107,-121.85162,2015-10-14,shot,gun,59,Male,Unknown,False,attack,Not fleeing,False,California,2015
Monroeville,AL,31.52794,-87.32471,2015-10-14,shot,gun,57,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Alabama,2015
Miami,FL,25.77427,-80.19366,2015-10-15,shot,gun,15,Male,Hispanic,False,attack,Car,False,Florida,2015
Columbus,OH,39.96118,-82.99879,2015-10-15,shot,gun,25,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Ohio,2015
Las Vegas,NV,36.17497,-115.13722,2015-10-15,shot,gun,50,Female,"White, non-Hispanic",True,attack,Car,False,Nevada,2015
Parma,OH,41.40477,-81.72291,2015-10-15,shot,toy weapon,31,Male,"White, non-Hispanic",False,attack,Car,False,Ohio,2015
Kirkland,WA,47.68149,-122.20874,2015-10-15,shot,gun,35,Male,"White, non-Hispanic",False,attack,Foot,False,Washington,2015
San Francisco,CA,37.77493,-122.41942,2015-10-15,shot,gun,27,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Houston,TX,29.76328,-95.36327,2015-10-15,shot,gun,20,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
Houston,TX,29.76328,-95.36327,2015-10-16,shot,gun,27,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Texas,2015
Valinda,CA,34.04529,-117.94367,2015-10-16,shot,unarmed,27,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Columbus,MS,33.49567,-88.42726,2015-10-16,shot,undetermined,33,Male,"Black, non-Hispanic",False,undetermined,Foot,False,Mississippi,2015
Modesto,CA,37.6391,-120.99688,2015-10-17,shot,toy weapon,22,Male,Hispanic,False,attack,Not fleeing,False,California,2015
York,PA,39.9626,-76.72774,2015-10-17,shot and Tasered,knife,28,Male,"Black, non-Hispanic",True,other,Not fleeing,False,Pennsylvania,2015
Palm Beach Gardens,FL,26.82339,-80.13865,2015-10-18,shot,gun,31,Male,"Black, non-Hispanic",False,undetermined,Not fleeing,False,Florida,2015
Fresno,CA,36.74773,-119.77237,2015-10-18,shot,knife,28,Male,"White, non-Hispanic",True,attack,Not fleeing,False,California,2015
Los Angeles,CA,34.05223,-118.24368,2015-10-19,shot,vehicle,53,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,California,2015
Louisville,KY,38.25424,-85.75941,2015-10-20,shot,toy weapon,30,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Kentucky,2015
San Diego,CA,32.71533,-117.15726,2015-10-20,shot,toy weapon,39,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,California,2015
Truth or Consequences,NM,33.1284,-107.25281,2015-10-20,shot,gun,40,Male,Hispanic,False,attack,Not fleeing,False,New Mexico,2015
Mandeville,LA,30.35825,-90.06563,2015-10-20,shot,knife,30,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Louisiana,2015
Cedar Rapids,IA,42.00833,-91.64407,2015-10-20,shot,gun,21,Male,"White, non-Hispanic",False,attack,Foot,False,Iowa,2015
Calexico,CA,32.67895,-115.49888,2015-10-21,shot,knife,35,Male,Hispanic,False,other,Other,False,California,2015
Kentwood,MI,42.86947,-85.64475,2015-10-21,shot,gun,47,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Michigan,2015
Shreveport,LA,32.52515,-93.75018,2015-10-22,shot,knife,38,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Louisiana,2015
Carmichael,CA,38.61713,-121.32828,2015-10-22,shot,gun,36,Male,"Black, non-Hispanic",False,attack,Car,False,California,2015
Pine Top,KY,37.2726,-82.88238,2015-10-22,shot,undetermined,53,Male,"White, non-Hispanic",False,other,Not fleeing,False,Kentucky,2015
Highgrove,CA,34.01585,-117.33338,2015-10-24,shot,gun,34,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Cape Coral,FL,26.56285,-81.94953,2015-10-24,shot,gun,34,Male,"Black, non-Hispanic",False,attack,Not fleeing,True,Florida,2015
Cathedral City,CA,33.77974,-116.46529,2015-10-24,shot,undetermined,30,Male,"Black, non-Hispanic",False,undetermined,Not fleeing,False,California,2015
Zanesville,OH,39.94035,-82.01319,2015-10-24,shot,gun,28,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Ohio,2015
Paddock Lake,WI,42.57752,-88.10509,2015-10-24,shot,gun,47,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Wisconsin,2015
Talking Rock,GA,34.50926,-84.50493,2015-10-25,shot,gun,36,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Georgia,2015
Frederick,MD,39.41427,-77.41054,2015-10-26,shot,vehicle,45,Male,"Black, non-Hispanic",False,other,Not fleeing,False,Maryland,2015
Tampa,FL,27.94752,-82.45843,2015-10-26,shot,unarmed,18,Male,Other,False,attack,Foot,False,Florida,2015
Savannah,GA,32.08354,-81.09983,2015-10-27,shot,gun,25,Male,"Black, non-Hispanic",False,attack,Not fleeing,True,Georgia,2015
Smithville,MS,34.07011,-88.39115,2015-10-28,shot,gun,57,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Mississippi,2015
Jacksonville,FL,30.33218,-81.65565,2015-10-28,shot,gun,34,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Florida,2015
Salem,OR,44.9429,-123.0351,2015-10-28,shot,gun,35,Male,"White, non-Hispanic",False,attack,Car,False,Oregon,2015
Hohenwald,TN,35.54785,-87.55196,2015-10-29,shot,gun,18,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Tennessee,2015
Houston,TX,29.76328,-95.36327,2015-10-30,shot,gun,24,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
Old Town,FL,29.60135,-82.98179,2015-10-30,shot,gun,52,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Florida,2015
Burkesville,KY,36.79034,-85.37052,2015-10-30,shot,gun,62,Male,"White, non-Hispanic",False,attack,Other,False,Kentucky,2015
Mesquite,TX,32.7668,-96.59916,2015-10-30,shot,gun,29,Male,Hispanic,False,attack,Car,False,Texas,2015
Houston,TX,29.76328,-95.36327,2015-10-30,shot,gun,25,Male,"Black, non-Hispanic",False,other,Foot,False,Texas,2015
Colorado Springs,CO,38.83388,-104.82136,2015-10-31,shot,gun,33,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Colorado,2015
Opelika,AL,32.64541,-85.37828,2015-10-31,shot,unarmed,56,Male,"Black, non-Hispanic",False,other,Car,False,Alabama,2015
Hutchinson,MN,44.88774,-94.36971,2015-11-01,shot,gun,49,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Minnesota,2015
Eureka,CA,40.80207,-124.16367,2015-11-01,shot,gun,20,Male,"White, non-Hispanic",False,attack,Not fleeing,False,California,2015
Council,ID,44.72989,-116.4382,2015-11-01,shot,gun,62,Male,"White, non-Hispanic",False,undetermined,Not fleeing,True,Idaho,2015
Marksville,LA,31.12797,-92.06624,2015-11-03,shot,unarmed,6,Male,"White, non-Hispanic",False,other,Car,True,Louisiana,2015
Springfield,MO,37.21533,-93.29824,2015-11-04,shot,gun,30,Male,"White, non-Hispanic",False,attack,Foot,False,Missouri,2015
Houston,TX,29.76328,-95.36327,2015-11-04,shot,gun,57,Male,"Black, non-Hispanic",False,attack,Car,False,Texas,2015
Merced,CA,37.30216,-120.48297,2015-11-04,shot,knife,18,Male,Other,False,attack,Foot,False,California,2015
Pacific Beach,CA,32.79783,-117.24031,2015-11-04,shot,unarmed,47,Male,"White, non-Hispanic",False,other,Foot,True,California,2015
Morgantown,WV,39.62953,-79.9559,2015-11-05,shot,gun,48,Male,"White, non-Hispanic",False,attack,Not fleeing,False,West Virginia,2015
Hominy,OK,36.41424,-96.3953,2015-11-05,shot,gun,20,Male,"White, non-Hispanic",True,attack,Car,False,Oklahoma,2015
Lakeshire,MO,38.53866,-90.33512,2015-11-05,shot,hammer,30,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2015
Goose Creek,SC,32.98101,-80.03259,2015-11-05,shot,gun,36,Female,"White, non-Hispanic",True,attack,Not fleeing,False,South Carolina,2015
Portland,OR,45.52345,-122.67621,2015-11-06,shot,gun,51,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Oregon,2015
Las Vegas,NV,36.17497,-115.13722,2015-11-06,shot,vehicle,55,Male,"White, non-Hispanic",False,other,Car,False,Nevada,2015
Wadesboro,NC,34.96821,-80.07673,2015-11-06,shot,undetermined,48,Male,"White, non-Hispanic",False,undetermined,Not fleeing,False,North Carolina,2015
Spartanburg,SC,34.94957,-81.93205,2015-11-09,shot,vehicle,20,Male,"Black, non-Hispanic",False,attack,Car,False,South Carolina,2015
San Jose,CA,37.33939,-121.89496,2015-11-09,shot,gun,45,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Los Angeles,CA,34.05223,-118.24368,2015-11-09,shot and Tasered,bean-bag gun,35,Male,Hispanic,False,other,Not fleeing,False,California,2015
Colorado Springs,CO,38.83388,-104.82136,2015-11-10,shot,toy weapon,63,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Colorado,2015
Chico,CA,39.72849,-121.83748,2015-11-10,shot,gun,34,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Brighton,CO,39.98526,-104.82053,2015-11-10,shot,vehicle,36,Male,Hispanic,False,other,Car,False,Colorado,2015
Dillon,MT,45.21631,-112.63752,2015-11-10,shot,gun,22,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Montana,2015
Albuquerque,NM,35.08449,-106.65114,2015-11-11,shot,vehicle,31,Male,Hispanic,False,other,Car,False,New Mexico,2015
San Francisco,CA,37.77493,-122.41942,2015-11-11,shot,gun,25,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Aiken,SC,33.56042,-81.71955,2015-11-11,shot,gun,57,Male,"White, non-Hispanic",False,attack,Not fleeing,False,South Carolina,2015
Baltimore,MD,39.29038,-76.61219,2015-11-11,shot,gun,32,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Maryland,2015
Sunnyvale,CA,37.36883,-122.03635,2015-11-12,shot,knife,42,Male,"Black, non-Hispanic",False,other,Not fleeing,False,California,2015
Eden,GA,32.17381,-81.39067,2015-11-13,shot,gun,25,Male,"White, non-Hispanic",False,attack,Foot,False,Georgia,2015
Oakland,CA,37.80437,-122.2708,2015-11-15,shot,toy weapon,39,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,California,2015
Spring Lake,NC,35.16794,-78.97281,2015-11-15,shot and Tasered,Taser,32,Male,"White, non-Hispanic",False,attack,Not fleeing,False,North Carolina,2015
Germantown,PA,39.76927,-77.14804,2015-11-15,shot,unknown weapon,16,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Pennsylvania,2015
Minneapolis,MN,44.97997,-93.26384,2015-11-15,shot,unarmed,24,Male,"Black, non-Hispanic",False,undetermined,Not fleeing,False,Minnesota,2015
Weatherford,TX,32.7593,-97.79725,2015-11-17,shot,gun,41,Male,"White, non-Hispanic",False,undetermined,Car,False,Texas,2015
Miami,FL,25.77427,-80.19366,2015-11-17,shot,gun,28,Male,"Black, non-Hispanic",True,attack,Foot,False,Florida,2015
Cayce,SC,33.96571,-81.07398,2015-11-17,shot,gun,21,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,South Carolina,2015
Weatherford,TX,32.7593,-97.79725,2015-11-17,shot,vehicle,30,Male,"Black, non-Hispanic",False,other,Car,False,Texas,2015
Arlington,GA,31.4399,-84.72492,2015-11-17,shot,unarmed,58,Male,"White, non-Hispanic",False,other,Not fleeing,False,Georgia,2015
Manatee,FL,27.49643,-82.53954,2015-11-19,shot,gun,34,Male,"Black, non-Hispanic",False,attack,Unknown,False,Florida,2015
Fort Pierce,FL,27.44671,-80.32561,2015-11-19,shot,knife,27,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Florida,2015
Fontana,CA,34.09223,-117.43505,2015-11-20,shot,gun,50,Male,Unknown,True,other,Not fleeing,False,California,2015
Barstow,CA,34.89859,-117.02282,2015-11-20,shot,unarmed,29,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,California,2015
Colbert,OK,33.85316,-96.50249,2015-11-21,shot,unarmed,24,Male,"White, non-Hispanic",False,attack,Foot,False,Oklahoma,2015
Fontana,CA,34.09223,-117.43505,2015-11-22,shot,knife,47,Male,"White, non-Hispanic",True,attack,Not fleeing,False,California,2015
Reno,NV,39.52963,-119.8138,2015-11-22,shot,gun,45,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Nevada,2015
Denver,CO,39.73915,-104.9847,2015-11-22,shot,gun,28,Male,Hispanic,False,attack,Not fleeing,False,Colorado,2015
Corpus Christi,TX,27.80058,-97.39638,2015-11-23,shot and Tasered,knife,49,Male,Hispanic,False,other,Not fleeing,True,Texas,2015
Columbus,OH,39.96118,-82.99879,2015-11-23,shot,gun,50,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Ohio,2015
Columbia Heights,MN,45.0408,-93.263,2015-11-24,shot,toy weapon,45,Male,"White, non-Hispanic",False,other,Not fleeing,False,Minnesota,2015
Las Vegas,NV,36.17497,-115.13722,2015-11-24,shot and Tasered,toy weapon,32,Male,"White, non-Hispanic",True,attack,Foot,True,Nevada,2015
Camden,NJ,39.92595,-75.11962,2015-11-24,shot,gun,24,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,New Jersey,2015
Springfield,MO,37.21533,-93.29824,2015-11-25,shot,knife,23,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2015
Eagar,AZ,34.11124,-109.29238,2015-11-25,shot,gun,52,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Arizona,2015
Ozark,MO,37.02089,-93.20602,2015-11-25,shot,gun,37,Female,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2015
Chico,CA,39.72849,-121.83748,2015-11-26,shot,unarmed,26,Male,"White, non-Hispanic",False,other,Car,True,California,2015
Lampe,MO,36.56368,-93.43796,2015-11-27,shot,gun,58,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2015
Seagoville,TX,32.63958,-96.53832,2015-11-28,shot,baseball bat and fireplace poker,50,Male,"White, non-Hispanic",False,other,Not fleeing,False,Texas,2015
Celina,OH,40.54894,-84.57023,2015-11-29,shot,gun,22,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Ohio,2015
Maysville,MO,39.88917,-94.3619,2015-11-29,shot,gun,53,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2015
Sun City,AZ,33.59754,-112.27182,2015-11-29,shot,gun,69,Male,Hispanic,True,attack,Not fleeing,False,Arizona,2015
Bakersfield,CA,35.37329,-119.01871,2015-11-29,shot,gun,23,Male,Hispanic,False,attack,Foot,False,California,2015
Lincoln,NE,40.8,-96.66696,2015-11-29,shot,gun,29,Male,"White, non-Hispanic",False,attack,Unknown,False,Nebraska,2015
Aurora,CO,39.72943,-104.83192,2015-11-30,shot,vehicle,25,Male,Asian,False,attack,Car,False,Colorado,2015
Atlanta,GA,33.749,-84.38798,2015-11-30,shot,gun,18,Male,"Black, non-Hispanic",False,attack,Foot,False,Georgia,2015
Wink,TX,31.75124,-103.15989,2015-11-30,shot,undetermined,31,Male,Hispanic,False,other,Not fleeing,False,Texas,2015
Bangor,ME,44.80118,-68.77781,2015-12-01,shot,gun,23,Male,"White, non-Hispanic",False,attack,Foot,False,Maine,2015
Norwalk,CA,33.90224,-118.08173,2015-12-01,shot,gun,18,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Denver,CO,39.73915,-104.9847,2015-12-02,shot,gun,35,Male,Hispanic,False,attack,Car,False,Colorado,2015
San Bernardino,CA,34.10834,-117.28977,2015-12-02,shot,gun,27,Female,Other,False,attack,Car,False,California,2015
San Bernardino,CA,34.10834,-117.28977,2015-12-02,shot,gun,28,Male,Other,False,attack,Car,False,California,2015
San Francisco,CA,37.77493,-122.41942,2015-12-02,shot,knife,26,Male,"Black, non-Hispanic",False,other,Not fleeing,False,California,2015
San Antonio,TX,29.42412,-98.49363,2015-12-02,shot,gun,32,Male,Hispanic,False,other,Not fleeing,False,Texas,2015
Deming,NM,32.2687,-107.75864,2015-12-02,shot,gun,36,Male,Hispanic,False,attack,Not fleeing,False,New Mexico,2015
Big Springs,NE,41.06138,-102.07435,2015-12-03,shot,gun,66,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Nebraska,2015
Mesa,AZ,33.42227,-111.82264,2015-12-04,shot and Tasered,metal stick,47,Male,"White, non-Hispanic",False,other,Not fleeing,False,Arizona,2015
Mount Washington,PA,39.81452,-79.58004,2015-12-04,shot,gun,21,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Pennsylvania,2015
Irving,TX,32.81402,-96.94889,2015-12-05,shot,gun,24,Male,"White, non-Hispanic",False,attack,Foot,False,Texas,2015
Miami,FL,25.77427,-80.19366,2015-12-05,shot and Tasered,straight edge razor,51,Male,"White, non-Hispanic",False,other,Not fleeing,True,Florida,2015
Neenah,WI,44.18582,-88.46261,2015-12-05,shot,gun,60,Male,"White, non-Hispanic",False,other,Not fleeing,False,Wisconsin,2015
St. Louis,MO,38.62727,-90.19789,2015-12-05,shot,gun,61,Female,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2015
St. Louis,MO,38.62727,-90.19789,2015-12-05,shot,gun,61,Female,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2015
Indio,CA,33.7207,-116.21677,2015-12-05,shot,gun,38,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Seattle,WA,47.60621,-122.33207,2015-12-06,shot,gun,35,Male,"White, non-Hispanic",False,attack,Car,False,Washington,2015
Richmond Heights,OH,41.55283,-81.51012,2015-12-06,shot,gun,46,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Ohio,2015
Laramie,WY,41.31137,-105.5911,2015-12-06,shot,knife,48,Male,"White, non-Hispanic",True,other,Not fleeing,False,Wyoming,2015
Yonkers,NY,40.93121,-73.89875,2015-12-08,shot,unarmed,36,Male,"Black, non-Hispanic",False,other,Foot,False,New York,2015
Cleveland,OH,41.4995,-81.69541,2015-12-08,shot,gun,33,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Ohio,2015
Leitchfield,KY,37.48005,-86.29386,2015-12-09,shot,gun,66,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Kentucky,2015
Pryor,OK,36.30843,-95.31691,2015-12-09,shot,gun,51,Male,Unknown,True,attack,Not fleeing,False,Oklahoma,2015
Indianapolis,IN,39.76838,-86.15804,2015-12-10,shot,gun,34,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Indiana,2015
Taylors,SC,34.92039,-82.29623,2015-12-10,shot,gun,55,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,South Carolina,2015
